code	country
5413623900063	france
5413638006033	france
5413676188517	france
5413676620147	france
5413676630030	belgium
5413676632904	france
5413676648509	france
5413676649933	france
5413676665391	france
5413676669436	france
5413721111163	france
5413721142075	france
5413721941135	france
5413739003665	france
54138025	france
54138032	france
54138032	luxembourg
54138049	switzerland
54138049	france
54138209	belgium
5413835653009	france
54138360	france
5413848087860	france
5413848094509	switzerland
5413848096961	france
5413848106622	france
5413848187331	belgium
5413848337828	belgium
5413848338085	france
5413848339280	france
5413848446490	france
5413848537808	france
5413848572434	france
5413848578283	france
5413848595877	germany
5413848599295	france
5413848617241	belgium
5413851126440	france
5413963100017	belgium
5413970140372	belgium
5413977000013	belgium
5413977000273	france
5413982001005	belgium
5413982100005	france
5413982101132	belgium
5413982102009	france
5413982300009	france
5413982301006	france
5413982302003	france
5413982303000	france
5413982350059	france
5413982352053	france
5413982360065	france
5414116171045	france
5414145001481	france
5414145001498	belgium
5414150215248	france
5414150525927	france
5414150610029	france
5414150615932	belgium
5414150615956	france
5414150618216	france
5414150627003	france
5414150629236	belgium
5414150629236	france
5414150631147	belgium
5414150631147	france
5414150996772	belgium
5414150996772	france
5414152000293	france
5414152000316	belgium
5414183004048	france
5414183155764	france
5414189006688	france
5414189717188	france
5414252002746	france
5414252002753	france
5414252003484	france
5414252003705	france
5414252004047	france
5414268050526	france
5414268050601	france
5414271103004	belgium
5414271103004	france
5414271106043	belgium
5414271150923	belgium
5414359112034	france
5414359873102	france
5414359909009	belgium
5414359909009	france
5414359910401	belgium
5414359910401	france
5414359910418	france
5414359910531	france
5414359910548	france
5414359911019	france
5414359911026	belgium
5414359911026	france
5414359911033	belgium
5414359911033	france
5414359911040	france
5414359911057	france
5414359921018	belgium
5414359921018	france
5414359921025	france
5414359921704	france
5414359921711	france
5414359921728	france
5414359921735	france
5414359921742	france
5414359921759	france
5414359921797	france
5414359922015	belgium
5414359922015	france
5414359922022	france
5414359922046	france
5414359922077	belgium
5414359922077	france
5414359922152	belgium
5414359923012	belgium
5414359923012	france
5414359923029	belgium
5414359961304	belgium
5414359961304	france
5414359961328	france
5414359961342	belgium
5414359961410	belgium
5414359961410	france
5414359981517	belgium
5414359998034	france
5414624100018	france
5414624123451	france
5414624147853	belgium
5414624147853	france
5414624378424	belgium
5414624741914	belgium
5414661000074	france
5414661000111	france
5414661010011	france
5414661010066	france
5414661010172	france
5414730074005	france
5414730355005	france
5414807000142	belgium
5414807003914	belgium
5414807004041	france
5414807004454	belgium
5414807004768	france
5414807005406	france
5414807005802	france
5414818038257	belgium
5414818038257	france
5414864991964	france
5414909003201	france
5414955200128	ireland
5414963009539	france
5414972100258	belgium
5414972100494	france
5414972101446	belgium
5414972101446	france
5414972102733	belgium
5414972102733	france
5414972102856	belgium
5414972102856	france
5414972103051	france
5414972103358	france
5414972104287	belgium
5414972104287	france
5414972104539	france
5414972105024	belgium
5414972105024	france
5414972105475	belgium
5414972105475	france
5414972105482	france
5414972105482	united-states
5414972105635	france
5414972107325	france
5414972107332	france
5414972108063	france
5414972109268	france
5414972109275	france
5414972109442	belgium
5414972109442	france
5414972109497	belgium
5414972109510	belgium
5414972110493	france
5414972110523	france
5414972111223	france
5414972115054	luxembourg
5414972115061	france
5414972115511	france
5414972115528	france
5414972115740	france
5414972115832	france
5414972116105	france
5414972116563	france
5414972116570	france
5414972117256	france
5414972117331	france
5414972118048	belgium
5414972118048	france
5414972118857	france
5414972118895	france
5414972118901	france
5414972118918	france
5414972119144	france
5414972123165	belgium
5414972123165	france
5414972123318	belgium
5414972123349	belgium
5414972123554	belgium
5414972123554	france
5415005000422	france
5415020013407	belgium
5415020013407	france
5415150310216	france
5415152000313	france
5415191166247	switzerland
5415191476889	france
5415191679082	france
5415191745589	france
5415196001833	france
5415270100322	france
5415270100339	france
5415281034265	france
5415281038300	france
5415294000127	belgium
5415294000127	france
5415312035735	france
5415312035742	france
5415312035759	france
5415312035780	france
5415312035810	france
5415312035834	france
5415312035841	france
5415312035858	france
5415312035926	france
5415312035933	france
5415312036022	france
54196842	australia
5419980010704	belgium
5419980010704	france
5419980010704	luxembourg
5419980010704	netherlands
5419980010711	belgium
5419980010711	france
5419980010711	luxembourg
5419980010711	netherlands
5419980010728	belgium
5419980010728	france
5419980010728	luxembourg
5419980010728	netherlands
5419980010735	belgium
5419980010735	france
5419980010735	luxembourg
5419980010735	netherlands
5419980010759	belgium
5419980010759	france
5419980010766	belgium
5419980010766	france
5419980010766	luxembourg
5419980010766	netherlands
5419980010773	france
5419980010780	belgium
5419980010780	france
5419980010797	belgium
5419980010797	france
5419980021854	belgium
5419980021854	france
5420005700142	france
5420005700234	france
5420005701095	france
5420005730811	belgium
5420005730811	france
5420005740070	france
5420005741046	france
5420005741077	france
5420005742012	france
5420006311651	france
5420006311682	france
5420006311699	france
5420006315383	france
5420006316830	france
5420006316908	france
5420006317004	france
5420006318773	france
5420006320578	france
5420006320660	france
5420006320691	france
5420006320721	france
5420006320752	france
5420006320783	france
5420006320813	france
5420006320844	france
5420008504334	france
5420008509759	france
5420008511813	france
5420008514586	france
5420008518645	france
5420008521713	france
5420008571879	france
5420008585968	france
5420008590627	france
5420008596346	france
5420008596728	france
5420008596759	france
5420008598623	france
5420011011454	france
5420015108136	france
5420018087902	france
5420019833850	france
5420019838411	france
5420019838428	france
5420021805210	france
5420022848988	france
5420024102019	france
5420024102019	sweden
5420024103016	france
5420024110007	france
5420024112780	france
5420024121201	france
5420024126107	france
5420024361201	france
5420024600300	france
5420024611252	france
5420027301143	france
5420034981079	belgium
5420036401018	belgium
5420036403944	belgium
5420038112226	france
5420038400019	france
5420038401290	france
5420038404482	france
5420047406170	france
5420050204398	france
5420051400034	belgium
5420051400034	france
5420051400065	belgium
5420051400089	france
5420051400096	belgium
5420051400096	france
5420051400218	belgium
5420051400454	belgium
5420051400546	belgium
5420051400799	belgium
5420051400799	france
5420051400874	belgium
5420051401017	belgium
5420051401017	france
5420051401260	france
5420051420032	france
5420051420063	france
5420052040017	france
5420052055097	france
5420055500679	france
5420055500709	france
5420055500792	france
5420056513951	france
5420058001241	belgium
5420058001579	france
5420058005225	france
5420058005683	france
5420058007090	france
5420058007199	france
5420058007397	france
5420058007625	france
5420058007649	france
5420058008424	france
5420058008431	france
5420058009100	france
5420061400147	belgium
5420066384084	france
5420069713010	france
5425000191001	france
5425000191025	belgium
5425000191025	france
5425000191414	france
5425000191421	france
5425000191599	france
5425000191704	france
5425000191841	france
5425000192084	france
5425000197584	netherlands
5425000197607	france
5425000197683	united-kingdom
5425000197782	france
5425000197782	denmark
5425000197973	france
5425000198055	france
5425000540236	france
5425000966555	belgium
5425000966708	belgium
5425000966708	france
5425001300181	belgium
5425001300181	france
5425001304820	france
5425002157951	belgium
5425002280017	france
5425002280741	france
5425002280772	france
5425002286699	france
5425002288389	france
5425002288655	france
5425002402327	switzerland
5425002402327	france
5425002403430	france
5425002404246	france
5425002406059	france
5425002406998	france
5425002407780	france
5425002710507	france
5425002980979	france
5425002980993	france
5425003196065	belgium
5425003341052	belgium
5425003741036	france
5425003881053	belgium
5425004035974	belgium
5425004211231	france
5425005132788	belgium
5425005481909	belgium
5425005481909	france
5425005482609	france
5425005483019	france
5425005488311	france
5425005510012	belgium
5425005510012	france
5425005510036	belgium
5425005541252	france
5425005660014	france
5425005660755	belgium
5425005961524	france
5425005962040	france
5425005964037	france
5425005964112	france
5425006240017	france
5425006240024	france
5425006240116	france
5425006241687	belgium
5425006405058	france
5425006700405	france
5425006843867	france
5425006844079	belgium
5425006847056	belgium
5425006847056	france
5425006847742	belgium
5425007658828	belgium
5425007658880	france
5425007800012	france
5425007800029	france
5425007800289	france
5425007800753	france
5425007800876	france
5425007800913	france
5425007850208	belgium
5425007881141	belgium
5425007881141	france
5425007881776	france
5425007881790	france
5425007881899	germany
5425007881967	belgium
5425007881967	france
5425007881974	france
5425008340012	france
5425008340036	france
5425008340050	belgium
5425008340050	france
5425008340050	united-kingdom
5425008340166	france
5425008340890	france
