	code	name	image	n_additives	nutriscore	energy_100g	energy.from.fat_100g	fat_100g	saturated.fat_100g	monounsaturated.fat_100g	polyunsaturated.fat_100g	omega.3.fat_100g	omega.6.fat_100g	omega.9.fat_100g	trans.fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum.proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin.a_100g	beta.carotene_100g	vitamin.d_100g	vitamin.e_100g	vitamin.k_100g	vitamin.c_100g	vitamin.b1_100g	vitamin.b2_100g	vitamin.pp_100g	vitamin.b6_100g	vitamin.b9_100g	folates_100g	vitamin.b12_100g	biotin_100g	pantothenic.acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits.vegetables.nuts_100g	fruits.vegetables.nuts.estimate_100g	collagen.meat.protein.ratio_100g	cocoa_100g	chlorophyl_100g	carbon.footprint_100g	nutrition.score.fr_100g	nutrition.score.uk_100g	glycemic.index_100g	water.hardness_100g	choline_100g	phylloquinone_100g	beta.glucan_100g	inositol_100g	carnitine_100g
131351	5015473000032	Shortbread rounds	https://static.openfoodfacts.org/images/products/501/547/300/0032/front_en.6.200.jpg	2	e	2160	NA	26.4	13.3	NA	NA	NA	NA	NA	NA	NA	63.9	16.4	NA	NA	1.8	4.8	NA	NA	NA	0.6	0.236220472440945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	19	NA	NA	NA	NA	NA	NA	NA
131576	5020000199004	Sights of London		0	e	2183	NA	28.8	18	NA	NA	NA	NA	NA	NA	NA	59.3	18.3	NA	NA	NA	5.5	NA	NA	NA	0.8	0.31496062992126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
131781	5024333218142	Scottish Shortbread Fingers		0	e	2226	NA	30	19	NA	NA	NA	NA	NA	NA	NA	58	16	NA	NA	NA	5.6	NA	NA	NA	0.7	0.275590551181102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
131941	5031418000509	Handmade Shortbread		0	c	431	NA	5.6	3.6	NA	NA	NA	NA	NA	NA	NA	11.8	4.8	NA	NA	NA	1.4	NA	NA	NA	0.08	0.031496062992126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA
131942	5031418000615	Shortbread Chunky Chocolate and Clotted Cream		0	e	2184	NA	28.1	17.2	NA	NA	NA	NA	NA	NA	NA	59.8	22.2	NA	NA	NA	6.9	NA	NA	NA	0.7	0.275590551181102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
132071	5036599201028	Clotted Cream Shortbread		0	e	2229	NA	28	18	NA	NA	NA	NA	NA	NA	NA	62	21	NA	NA	NA	6.5	NA	NA	NA	1	0.393700787401575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
132605	5053826001657	Earl grey Shortbread Rounds		0	e	2255	NA	30.2	20.2	NA	NA	NA	NA	NA	NA	NA	60.2	14.7	NA	NA	NA	5.1	NA	NA	NA	0.5	0.196850393700787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
132610	5053826504820	Traditionnal Shortbread Fingers		0	e	2223	NA	29.5	18	NA	NA	NA	NA	NA	NA	NA	60.6	22.4	NA	NA	NA	5.3	NA	NA	NA	0.5	0.196850393700787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
132751	5053834708128	Shortbread Biscuits	https://static.openfoodfacts.org/images/products/505/383/470/8128/front_en.12.200.jpg	2	e	2046	NA	23	8.3	NA	NA	NA	NA	NA	NA	NA	66.1	20.7	NA	NA	NA	5.9	NA	NA	NA	0.6	0.236220472440945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	NA	NA	NA	NA	NA	NA	NA
132989	5055534300015	Protein cookie		7	d	1799	NA	13	5.2	NA	NA	NA	NA	NA	NA	NA	27	9.8	NA	NA	1.5	50	NA	NA	NA	0.7	0.275590551181102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	13	NA	NA	NA	NA	NA	NA	NA
133044	5055839536362	Cookie protéiné		1	d	1699	NA	14.7	6.6	NA	NA	NA	NA	NA	NA	NA	42.7	16.7	NA	NA	5.4	23	NA	NA	NA	0.8	0.31496062992126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	12	NA	NA	NA	NA	NA	NA	NA
133192	5057008762947	All Butter Shortbread Fingers		1	d	2159	NA	28	16.1	NA	NA	NA	NA	NA	NA	NA	59	13.2	NA	NA	2.4	5.8	NA	NA	NA	0.4	0.15748031496063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	16	NA	NA	NA	NA	NA	NA	NA
133243	5060027070412	Chocolate chip & hazelnut Cookies	https://static.openfoodfacts.org/images/products/506/002/707/0412/front_en.8.200.jpg	1	d	2151	NA	31	9.5	NA	NA	NA	NA	NA	NA	NA	52.5	29	NA	NA	3.2	7.2	NA	NA	NA	0.1	0.0393700787401575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	18	NA	NA	NA	NA	NA	NA	NA
133459	5060155770321	Handmade Classic Shortbread with Stem Ginger		0	e	2004	NA	27.1	17.6	NA	NA	NA	NA	NA	NA	NA	65	29	NA	NA	NA	4.2	NA	NA	NA	0.82	0.322834645669291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
133646	5060309490310	Cookies chocolat/cranberry		4	d	1835	NA	25	9.9	NA	NA	NA	NA	NA	NA	NA	46	5.4	NA	NA	NA	5.5	NA	NA	NA	0.36	0.141732283464567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	16	NA	NA	NA	NA	NA	NA	NA
133965	5099874107088	Irish All Butter Shortbread		0	e	2033	NA	26	17	NA	NA	NA	NA	NA	NA	NA	56	17	NA	NA	NA	3.8	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	19	NA	NA	NA	NA	NA	NA	NA
134261	5203064007656	Soft Kings, soft cookie		0	e	1904	NA	21.6	8.2	NA	NA	NA	NA	NA	NA	NA	59	17.6	NA	NA	1.4	5.3	NA	NA	NA	0.96	0.377952755905512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43	NA	NA	19	19	NA	NA	NA	NA	NA	NA	NA
134431	5390711530015	Shamrock Shortbread	https://static.openfoodfacts.org/images/products/539/071/153/0015/front_en.10.200.jpg	2	e	2155	NA	27.5	17.4	NA	NA	NA	NA	NA	NA	NA	61.7	21.6	NA	NA	NA	5.8	NA	NA	NA	0.9	0.354330708661417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
134539	5400101019454	Sprits Nature	https://static.openfoodfacts.org/images/products/540/010/101/9454/front.8.200.jpg	1	e	2226	NA	31	15	NA	NA	NA	NA	NA	NA	NA	58	22	NA	NA	2.1	4.7	NA	NA	NA	0.6	0.236220472440945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	NA	NA	NA	NA	NA	NA	NA
134672	5400101239050	Cookies 37% pépites de chocolat	https://static.openfoodfacts.org/images/products/540/010/123/9050/front.11.200.jpg	2	e	2092	NA	25	14	NA	NA	NA	NA	NA	NA	NA	61	39	NA	NA	3.5	5.2	NA	NA	NA	0.68	0.267716535433071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
134687	5400101249639	Cookies - 3 chocolats		0	e	2117	NA	27	15	NA	NA	NA	NA	NA	NA	NA	60	40	NA	NA	NA	5.3	NA	NA	NA	0.19	0.0748031496062992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
134779	5400111051598	Mini cookies	https://static.openfoodfacts.org/images/products/540/011/105/1598/front.7.200.jpg	3	e	2100	NA	25.3	13	NA	NA	NA	NA	NA	NA	NA	62	38.2	NA	NA	3.3	6.2	NA	NA	NA	0.6	0.236220472440945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
134781	5400111052274	Cookies au chocolat avec pépites de chocolat		1	e	2079	NA	26	14	NA	NA	NA	NA	NA	NA	NA	57	33	NA	NA	4.5	6.5	NA	NA	NA	0.3	0.118110236220472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	NA	NA	NA	NA	NA	NA	NA
134785	5400111054254	Soufflés croquants aux éclats d'amandes		0	d	1883	NA	12.8	1	NA	NA	NA	NA	NA	NA	NA	72.5	64.5	NA	NA	NA	10.6	NA	NA	NA	0.08	0.031496062992126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	15	NA	NA	NA	NA	NA	NA	NA
135094	5400113569435	Soft baked all chocolate		0	e	2011	NA	22	13.5	NA	NA	NA	NA	NA	NA	NA	63	36.5	NA	NA	4	5.5	NA	NA	NA	0.61	0.240157480314961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
135122	5400113606420	Mini Cookies Chocolat		0	e	2109	NA	25.3	13.2	NA	NA	NA	NA	NA	NA	NA	61.5	37.6	NA	NA	NA	5.8	NA	NA	NA	0.6	0.236220472440945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	26	NA	NA	NA	NA	NA	NA	NA
135226	5400141056013	Cookies aux Pépites de Chocolat		3	e	2100	NA	25	14	NA	NA	NA	NA	NA	NA	NA	61	36	NA	NA	3.3	6.7	NA	NA	NA	0.68	0.267716535433071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
135455	5400141224979	Palets bretons bio		0	e	2138	NA	26	18	NA	NA	NA	NA	NA	NA	NA	63	30	NA	NA	1.5	6	NA	NA	NA	1.1	0.433070866141732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	25	NA	NA	NA	NA	NA	NA	NA
135689	5400247009098	Sprits	https://static.openfoodfacts.org/images/products/540/024/700/9098/front.6.200.jpg	1	e	2228	NA	31	15.5	11.9	3.6	NA	NA	NA	NA	NA	57.8	21.9	35.9	NA	2.1	4.7	NA	NA	NA	0.59944	0.236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	NA	NA	NA	NA	NA	NA	NA
135884	5400247058461	Cookies aux pépites de chocolat	https://static.openfoodfacts.org/images/products/540/024/705/8461/front.8.200.jpg	4	e	2100	NA	23	10	NA	NA	NA	NA	NA	NA	NA	66	32	NA	NA	2.5	6.5	NA	NA	NA	0.28	0.110236220472441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
136033	5400601010548	Sprits Shortbread Biscuits		1	e	2228	NA	31	15.5	NA	NA	NA	NA	NA	NA	NA	57.8	21.9	NA	NA	2.1	4.7	NA	NA	NA	0.6	0.236220472440945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	NA	NA	NA	NA	NA	NA	NA
136251	5410041152708	Choco As		4	d	1799	NA	13	7.6	NA	NA	NA	NA	NA	NA	NA	70	34	NA	NA	3.7	6.4	NA	NA	NA	0.63	0.248031496062992	NA	NA	NA	NA	NA	NA	NA	0.00095	NA	NA	0.00189	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	18	NA	NA	NA	NA	NA	NA	NA
136508	5410126004007	Dinosaurus Chocolade	https://static.openfoodfacts.org/images/products/541/012/600/4007/front.3.200.jpg	3	e	2084	NA	22.9	12.3	NA	NA	NA	NA	NA	NA	NA	65.7	30	NA	NA	2.5	5.9	NA	NA	NA	0.56	0.220472440944882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
136558	5410126104103	Dinosaurus Minis Chocolat au Lait		0	e	2079	NA	21	11.5	NA	NA	NA	NA	NA	NA	NA	68.2	31.2	NA	NA	NA	6.3	NA	NA	NA	0.57	0.224409448818898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
136559	5410126104608	Dinosaurus Minis Céréales		1	e	2050	NA	20	9.9	NA	NA	NA	NA	NA	NA	NA	70.1	23.6	NA	NA	1.8	6.5	NA	NA	NA	0.66	0.259842519685039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
137181	5410471907824	Jules Destrooper	https://static.openfoodfacts.org/images/products/541/047/190/7824/front_en.5.200.jpg	0	e	1736	NA	15	9.1	NA	NA	NA	NA	NA	NA	NA	65	36	NA	NA	0	5.1	NA	NA	NA	0.4	0.15748031496063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
137498	5411128010034	Belgian Speculoos		1	e	2025	NA	18.4	6.8	NA	NA	NA	NA	NA	NA	NA	72.3	36.4	NA	NA	1.1	6.7	NA	NA	NA	0.73	0.28740157480315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
137991	5411823865922	Mini cookies pepites choco		0	e	2276	NA	28	16	NA	NA	NA	NA	NA	NA	NA	55	42	NA	NA	3.1	5.4	NA	NA	NA	0.699999999999999	0.275590551181102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
138882	5425013621199	Sablé au citron		0	e	2017	NA	22	14.6	NA	NA	NA	NA	NA	NA	NA	64.5	35.2	NA	NA	NA	6	NA	NA	NA	0.1	0.0393700787401575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
138889	5425013629256	Sablé citron		0	e	2017	NA	22	14.6	NA	NA	NA	NA	NA	NA	NA	64.5	35.2	NA	NA	NA	6	NA	NA	NA	0.1	0.0393700787401575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
139030	5425032930005	Céline Citron		1	e	2057	NA	29.7	20.4	NA	NA	NA	NA	NA	NA	NA	50.2	18.7	NA	NA	NA	4.7	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	NA	NA	NA	NA	NA	NA	NA
139031	5425032930029	Charlotte chocolat		2	e	2079	NA	30	18	NA	NA	NA	NA	NA	NA	NA	48	22	NA	NA	NA	5.7	NA	NA	NA	0.6	0.236220472440945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
139032	5425032930036	Victor Vanille		1	e	2067	NA	29.9	20.5	NA	NA	NA	NA	NA	NA	NA	50.5	18.8	NA	NA	NA	4.7	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	NA	NA	NA	NA	NA	NA	NA
139034	5425032930715	Cookies aux 2 chocolats		0	e	1966	NA	27	19	NA	NA	NA	NA	NA	NA	NA	49	20	NA	NA	0	4.9	NA	NA	NA	0.2	0.078740157480315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	19	NA	NA	NA	NA	NA	NA	NA
139049	5425034750854	Cookies pepites de framboises		0	e	1958	NA	27.3	18.5	NA	NA	NA	NA	NA	NA	NA	48.2	11.6	NA	NA	NA	6.2	NA	NA	NA	0.5	0.196850393700787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	19	NA	NA	NA	NA	NA	NA	NA
139638	5576218877697	Cookie bio nougatine et pépites  de chocolat		0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
140463	5709364330727	Biscuits au Beurre et Biscuits aux Pépites de Chocolat - Boite Métal Collection Noël	https://static.openfoodfacts.org/images/products/570/936/433/0727/front.6.200.jpg	2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
140883	5901986030881	Cookie Calendar Star Wars		3	e	2033	NA	22	6.5	NA	NA	NA	NA	NA	NA	NA	65	29	NA	NA	NA	5.4	NA	NA	NA	1	0.393700787401575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
140892	5902379714838	Cookies Brownies		0	e	1900	NA	20	9	NA	NA	NA	NA	NA	NA	NA	64	37	NA	NA	NA	6.4	NA	NA	NA	0.63	0.248031496062992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
140893	5902379735833	Cookies brownie with white chocolate		0	e	1841	NA	18.3	8.9	NA	NA	NA	NA	NA	NA	NA	60.5	34	NA	NA	NA	6.3	NA	NA	NA	0.64	0.251968503937008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
140894	5902379742237	Brownie cookies		0	e	1900	NA	20	10	NA	NA	NA	NA	NA	NA	NA	60	37	NA	NA	NA	6.4	NA	NA	NA	0.6	0.236220472440945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
140895	5902379743838	Brownie cookies		3	d	1791	NA	19	8	NA	NA	NA	NA	NA	NA	NA	57	33	NA	NA	4	5	NA	NA	NA	0.2	0.078740157480315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	15	NA	NA	NA	NA	NA	NA	NA
